iso3,NAME_2,anio,sexo,grupo_edad,zona,valor
COL,Altos del Sol,2018,Hombres,Todas las edades,periurbano,0.4812680115273775
COL,Altos del Sol,2018,Mujeres,15-19,periurbano,0.5333333333333333
COL,Altos del Sol,2018,Mujeres,20-34,periurbano,0.46099290780141844
COL,Altos del Sol,2018,Mujeres,35-49,periurbano,0.49640287769784175
COL,Altos del Sol,2018,Mujeres,50-64,periurbano,0.3977272727272727
COL,Altos del Sol,2018,Mujeres,65 y más,periurbano,0.4782608695652174
COL,Altos del Sol,2018,Mujeres,Todas las edades,periurbano,0.4704641350210971
COL,Altos del Sol,2019,Ambos sexos,15-19,periurbano,0.5376344086021505
COL,Altos del Sol,2019,Ambos sexos,20-34,periurbano,0.47950819672131145
COL,Altos del Sol,2019,Ambos sexos,35-49,periurbano,0.4796747967479675
COL,Altos del Sol,2019,Ambos sexos,50-64,periurbano,0.4147727272727273
COL,Altos del Sol,2019,Ambos sexos,65 y más,periurbano,0.47692307692307695
COL,Altos del Sol,2019,Ambos sexos,Todas las edades,periurbano,0.4720873786407767
COL,Altos del Sol,2019,Hombres,15-19,periurbano,0.5588235294117647
COL,Altos del Sol,2019,Hombres,20-34,periurbano,0.4666666666666667
COL,Altos del Sol,2019,Hombres,35-49,periurbano,0.3673469387755102
COL,Altos del Sol,2019,Hombres,50-64,periurbano,0.4148936170212766
COL,Altos del Sol,2019,Hombres,65 y más,periurbano,0.4482758620689655
COL,Altos del Sol,2019,Hombres,Todas las edades,periurbano,0.4318840579710145
COL,Altos del Sol,2019,Mujeres,15-19,periurbano,0.5254237288135594
COL,Altos del Sol,2019,Mujeres,20-34,periurbano,0.487012987012987
COL,Altos del Sol,2019,Mujeres,35-49,periurbano,0.5540540540540541
COL,Altos del Sol,2019,Mujeres,50-64,periurbano,0.4146341463414634
COL,Altos del Sol,2019,Mujeres,65 y más,periurbano,0.5
COL,Altos del Sol,2019,Mujeres,Todas las edades,periurbano,0.5010438413361169
COL,Altos del Sol,2020,Ambos sexos,15-19,periurbano,0.648
COL,Altos del Sol,2020,Ambos sexos,20-34,periurbano,0.5795454545454546
COL,Altos del Sol,2020,Ambos sexos,35-49,periurbano,0.5130890052356021
COL,Altos del Sol,2020,Ambos sexos,50-64,periurbano,0.6085106382978723
COL,Altos del Sol,2020,Ambos sexos,65 y más,periurbano,0.5915492957746479
COL,Altos del Sol,2020,Ambos sexos,Todas las edades,periurbano,0.5839598997493735
COL,Altos del Sol,2020,Hombres,15-19,periurbano,0.65625
COL,Altos del Sol,2020,Hombres,20-34,periurbano,0.5740740740740741
COL,Altos del Sol,2020,Hombres,35-49,periurbano,0.5
COL,Altos del Sol,2020,Hombres,50-64,periurbano,0.6333333333333333
COL,Altos del Sol,2020,Hombres,65 y más,periurbano,0.5609756097560976
COL,Altos del Sol,2020,Hombres,Todas las edades,periurbano,0.585081585081585
COL,Altos del Sol,2020,Mujeres,15-19,periurbano,0.639344262295082
COL,Altos del Sol,2020,Mujeres,20-34,periurbano,0.5882352941176471
COL,Altos del Sol,2020,Mujeres,35-49,periurbano,0.5263157894736842
COL,Altos del Sol,2020,Mujeres,50-64,periurbano,0.5826086956521739
COL,Altos del Sol,2020,Mujeres,65 y más,periurbano,0.6333333333333333
COL,Altos del Sol,2020,Mujeres,Todas las edades,periurbano,0.5826558265582655
COL,Altos del Sol,2021,Ambos sexos,15-19,periurbano,0.6788321167883211
COL,Altos del Sol,2021,Ambos sexos,20-34,periurbano,0.6103286384976526
COL,Altos del Sol,2021,Ambos sexos,35-49,periurbano,0.6308411214953271
COL,Altos del Sol,2021,Ambos sexos,50-64,periurbano,0.53
COL,Altos del Sol,2021,Ambos sexos,65 y más,periurbano,0.6
COL,Altos del Sol,2021,Ambos sexos,Todas las edades,periurbano,0.6159695817490495
COL,Altos del Sol,2021,Hombres,15-19,periurbano,0.6619718309859155
COL,Altos del Sol,2021,Hombres,20-34,periurbano,0.6091954022988506
COL,Altos del Sol,2021,Hombres,35-49,periurbano,0.6228070175438597
COL,Altos del Sol,2021,Hombres,50-64,periurbano,0.5686274509803921
COL,Altos del Sol,2021,Hombres,65 y más,periurbano,0.6307692307692307
COL,Altos del Sol,2021,Hombres,Todas las edades,periurbano,0.6211340206185567
COL,Altos del Sol,2021,Mujeres,15-19,periurbano,0.696969696969697
COL,Altos del Sol,2021,Mujeres,20-34,periurbano,0.6111111111111112
COL,Altos del Sol,2021,Mujeres,35-49,periurbano,0.64
COL,Altos del Sol,2021,Mujeres,50-64,periurbano,0.4897959183673469
COL,Altos del Sol,2021,Mujeres,65 y más,periurbano,0.5666666666666667
COL,Altos del Sol,2021,Mujeres,Todas las edades,periurbano,0.6109725685785536
COL,Altos del Sol,2022,Ambos sexos,15-19,periurbano,0.7171717171717171
COL,Altos del Sol,2022,Ambos sexos,20-34,periurbano,0.5512820512820513
COL,Altos del Sol,2022,Ambos sexos,35-49,periurbano,0.5158371040723982
COL,Altos del Sol,2022,Ambos sexos,50-64,periurbano,0.538961038961039
COL,Altos del Sol,2022,Ambos sexos,65 y más,periurbano,0.6491228070175439
COL,Altos del Sol,2022,Ambos sexos,Todas las edades,periurbano,0.5691411935953421
COL,Altos del Sol,2022,Hombres,15-19,periurbano,0.6923076923076923
COL,Altos del Sol,2022,Hombres,20-34,periurbano,0.4878048780487805
COL,Altos del Sol,2022,Hombres,35-49,periurbano,0.4603174603174603
COL,Altos del Sol,2022,Hombres,50-64,periurbano,0.4659090909090909
COL,Altos del Sol,2022,Hombres,65 y más,periurbano,0.6060606060606061
COL,Altos del Sol,2022,Hombres,Todas las edades,periurbano,0.5054347826086957
COL,Altos del Sol,2022,Mujeres,15-19,periurbano,0.7333333333333333
COL,Altos del Sol,2022,Mujeres,20-34,periurbano,0.6216216216216216
COL,Altos del Sol,2022,Mujeres,35-49,periurbano,0.5894736842105263
COL,Altos del Sol,2022,Mujeres,50-64,periurbano,0.6363636363636364
COL,Altos del Sol,2022,Mujeres,65 y más,periurbano,0.7083333333333334
COL,Altos del Sol,2022,Mujeres,Todas las edades,periurbano,0.6426332288401254
COL,Altos del Sol,2023,Ambos sexos,15-19,periurbano,0.5691056910569106
COL,Altos del Sol,2023,Ambos sexos,20-34,periurbano,0.6208333333333333
COL,Altos del Sol,2023,Ambos sexos,35-49,periurbano,0.6013071895424836
COL,Altos del Sol,2023,Ambos sexos,50-64,periurbano,0.5775862068965517
COL,Altos del Sol,2023,Ambos sexos,65 y más,periurbano,0.6571428571428571
COL,Altos del Sol,2023,Ambos sexos,Todas las edades,periurbano,0.6065128900949797
COL,Altos del Sol,2023,Hombres,15-19,periurbano,0.5614035087719298
COL,Altos del Sol,2023,Hombres,20-34,periurbano,0.6
COL,Altos del Sol,2023,Hombres,35-49,periurbano,0.6455696202531646
COL,Altos del Sol,2023,Hombres,50-64,periurbano,0.5818181818181818
COL,Altos del Sol,2023,Hombres,65 y más,periurbano,0.72
COL,Altos del Sol,2023,Hombres,Todas las edades,periurbano,0.6187683284457478
COL,Altos del Sol,2023,Mujeres,15-19,periurbano,0.5757575757575758
COL,Altos del Sol,2023,Mujeres,20-34,periurbano,0.6357142857142857
COL,Altos del Sol,2023,Mujeres,35-49,periurbano,0.5540540540540541
COL,Altos del Sol,2023,Mujeres,50-64,periurbano,0.5737704918032787
COL,Altos del Sol,2023,Mujeres,65 y más,periurbano,0.6
COL,Altos del Sol,2023,Mujeres,Todas las edades,periurbano,0.5959595959595959
COL,Altos del Sol,2024,Ambos sexos,15-19,periurbano,0.5849056603773585
COL,Altos del Sol,2024,Ambos sexos,20-34,periurbano,0.5574468085106383
COL,Altos del Sol,2024,Ambos sexos,35-49,periurbano,0.6554054054054054
COL,Altos del Sol,2024,Ambos sexos,50-64,periurbano,0.6311475409836066
COL,Altos del Sol,2024,Ambos sexos,65 y más,periurbano,0.6458333333333334
COL,Altos del Sol,2024,Ambos sexos,Todas las edades,periurbano,0.6067892503536068
COL,Altos del Sol,2024,Hombres,15-19,periurbano,0.4838709677419355
COL,Altos del Sol,2024,Hombres,20-34,periurbano,0.5212121212121212
COL,Altos del Sol,2024,Hombres,35-49,periurbano,0.6290322580645161
COL,Altos del Sol,2024,Hombres,50-64,periurbano,0.7068965517241379
COL,Altos del Sol,2024,Hombres,65 y más,periurbano,0.625
COL,Altos del Sol,2024,Hombres,Todas las edades,periurbano,0.5721518987341773
COL,Altos del Sol,2024,Mujeres,15-19,periurbano,0.7272727272727273
COL,Altos del Sol,2024,Mujeres,20-34,periurbano,0.6428571428571429
COL,Altos del Sol,2024,Mujeres,35-49,periurbano,0.6744186046511628
COL,Altos del Sol,2024,Mujeres,50-64,periurbano,0.5625
COL,Altos del Sol,2024,Mujeres,65 y más,periurbano,0.6666666666666666
COL,Altos del Sol,2024,Mujeres,Todas las edades,periurbano,0.6506410256410257
COL,Altos del Sol,2025,Ambos sexos,15-19,periurbano,0.53125
COL,Altos del Sol,2025,Ambos sexos,20-34,periurbano,0.5238095238095238
COL,Altos del Sol,2025,Ambos sexos,35-49,periurbano,0.5688073394495413
COL,Altos del Sol,2025,Ambos sexos,50-64,periurbano,0.644927536231884
COL,Altos del Sol,2025,Ambos sexos,65 y más,periurbano,0.6435643564356436
COL,Altos del Sol,2025,Ambos sexos,Todas las edades,periurbano,0.5730478589420654
COL,Altos del Sol,2025,Hombres,15-19,periurbano,0.5714285714285714
COL,Altos del Sol,2025,Hombres,20-34,periurbano,0.5316455696202531
COL,Altos del Sol,2025,Hombres,35-49,periurbano,0.5789473684210527
COL,Altos del Sol,2025,Hombres,50-64,periurbano,0.6538461538461539
COL,Altos del Sol,2025,Hombres,65 y más,periurbano,0.5789473684210527
COL,Altos del Sol,2025,Hombres,Todas las edades,periurbano,0.5697115384615384
COL,Altos del Sol,2025,Mujeres,15-19,periurbano,0.4827586206896552
COL,Altos del Sol,2025,Mujeres,20-34,periurbano,0.5130434782608696
COL,Altos del Sol,2025,Mujeres,35-49,periurbano,0.5529411764705883
COL,Altos del Sol,2025,Mujeres,50-64,periurbano,0.6395348837209303
COL,Altos del Sol,2025,Mujeres,65 y más,periurbano,0.6825396825396826
COL,Altos del Sol,2025,Mujeres,Todas las edades,periurbano,0.5767195767195767
COL,Bosques del Valle,2016,Ambos sexos,15-19,periurbano,0.5480769230769231
COL,Bosques del Valle,2016,Ambos sexos,20-34,periurbano,0.5319148936170213
COL,Bosques del Valle,2016,Ambos sexos,35-49,periurbano,0.48205128205128206
COL,Bosques del Valle,2016,Ambos sexos,50-64,periurbano,0.5353535353535354
COL,Bosques del Valle,2016,Ambos sexos,65 y más,periurbano,0.5116279069767442
COL,Bosques del Valle,2016,Ambos sexos,Todas las edades,periurbano,0.5207823960880196
COL,Bosques del Valle,2016,Hombres,15-19,periurbano,0.5151515151515151
COL,Bosques del Valle,2016,Hombres,20-34,periurbano,0.5304878048780488
COL,Bosques del Valle,2016,Hombres,35-49,periurbano,0.41935483870967744
COL,Bosques del Valle,2016,Hombres,50-64,periurbano,0.5411764705882353
COL,Bosques del Valle,2016,Hombres,65 y más,periurbano,0.5
COL,Bosques del Valle,2016,Hombres,Todas las edades,periurbano,0.5042553191489362
COL,Bosques del Valle,2016,Mujeres,15-19,periurbano,0.6052631578947368
COL,Bosques del Valle,2016,Mujeres,20-34,periurbano,0.5352112676056338
COL,Bosques del Valle,2016,Mujeres,35-49,periurbano,0.5392156862745098
COL,Bosques del Valle,2016,Mujeres,50-64,periurbano,0.5309734513274337
COL,Bosques del Valle,2016,Mujeres,65 y más,periurbano,0.5416666666666666
COL,Bosques del Valle,2016,Mujeres,Todas las edades,periurbano,0.5431034482758621
COL,Bosques del Valle,2017,Ambos sexos,15-19,periurbano,0.5333333333333333
COL,Bosques del Valle,2017,Ambos sexos,20-34,periurbano,0.5021834061135371
COL,Bosques del Valle,2017,Ambos sexos,35-49,periurbano,0.5018315018315018
COL,Bosques del Valle,2017,Ambos sexos,50-64,periurbano,0.4296875
COL,Bosques del Valle,2017,Ambos sexos,65 y más,periurbano,0.5625
COL,Bosques del Valle,2017,Ambos sexos,Todas las edades,periurbano,0.5012048192771085
COL,Bosques del Valle,2017,Hombres,15-19,periurbano,0.5735294117647058
COL,Bosques del Valle,2017,Hombres,20-34,periurbano,0.45864661654135336
COL,Bosques del Valle,2017,Hombres,35-49,periurbano,0.5214723926380368
COL,Bosques del Valle,2017,Hombres,50-64,periurbano,0.3148148148148148
COL,Bosques del Valle,2017,Hombres,65 y más,periurbano,0.4807692307692308
COL,Bosques del Valle,2017,Hombres,Todas las edades,periurbano,0.4829787234042553
COL,Bosques del Valle,2017,Mujeres,15-19,periurbano,0.4807692307692308
COL,Bosques del Valle,2017,Mujeres,20-34,periurbano,0.5625
COL,Bosques del Valle,2017,Mujeres,35-49,periurbano,0.4727272727272727
COL,Bosques del Valle,2017,Mujeres,50-64,periurbano,0.5135135135135135
COL,Bosques del Valle,2017,Mujeres,65 y más,periurbano,0.7142857142857143
COL,Bosques del Valle,2017,Mujeres,Todas las edades,periurbano,0.525
COL,Bosques del Valle,2018,Ambos sexos,15-19,periurbano,0.6265060240963856
COL,Bosques del Valle,2018,Ambos sexos,20-34,periurbano,0.4549019607843137
COL,Bosques del Valle,2018,Ambos sexos,35-49,periurbano,0.42995169082125606
COL,Bosques del Valle,2018,Ambos sexos,50-64,periurbano,0.5096774193548387
COL,Bosques del Valle,2018,Ambos sexos,65 y más,periurbano,0.47560975609756095
COL,Bosques del Valle,2018,Ambos sexos,Todas las edades,periurbano,0.479539641943734
COL,Bosques del Valle,2018,Hombres,15-19,periurbano,0.6666666666666666
COL,Bosques del Valle,2018,Hombres,20-34,periurbano,0.4573643410852713
COL,Bosques del Valle,2018,Hombres,35-49,periurbano,0.35526315789473684
COL,Bosques del Valle,2018,Hombres,50-64,periurbano,0.5098039215686274
COL,Bosques del Valle,2018,Hombres,65 y más,periurbano,0.45454545454545453
COL,Bosques del Valle,2018,Hombres,Todas las edades,periurbano,0.4742014742014742
COL,Bosques del Valle,2018,Mujeres,15-19,periurbano,0.5789473684210527
COL,Bosques del Valle,2018,Mujeres,20-34,periurbano,0.4523809523809524
COL,Bosques del Valle,2018,Mujeres,35-49,periurbano,0.4732824427480916
COL,Bosques del Valle,2018,Mujeres,50-64,periurbano,0.5094339622641509
COL,Bosques del Valle,2018,Mujeres,65 y más,periurbano,0.5185185185185185
COL,Bosques del Valle,2018,Mujeres,Todas las edades,periurbano,0.48533333333333334
COL,Bosques del Valle,2019,Ambos sexos,15-19,periurbano,0.5918367346938775
COL,Bosques del Valle,2019,Ambos sexos,20-34,periurbano,0.4723404255319149
COL,Bosques del Valle,2019,Ambos sexos,35-49,periurbano,0.45714285714285713
COL,Bosques del Valle,2019,Ambos sexos,50-64,periurbano,0.4696969696969697
COL,Bosques del Valle,2019,Ambos sexos,65 y más,periurbano,0.5753424657534246
COL,Bosques del Valle,2019,Ambos sexos,Todas las edades,periurbano,0.4902200488997555
COL,Bosques del Valle,2019,Hombres,15-19,periurbano,0.6060606060606061
COL,Bosques del Valle,2019,Hombres,20-34,periurbano,0.4861111111111111
COL,Bosques del Valle,2019,Hombres,35-49,periurbano,0.4935897435897436
COL,Bosques del Valle,2019,Hombres,50-64,periurbano,0.45
COL,Bosques del Valle,2019,Hombres,65 y más,periurbano,0.5555555555555556
COL,Bosques del Valle,2019,Hombres,Todas las edades,periurbano,0.5073170731707317
COL,Bosques del Valle,2019,Mujeres,15-19,periurbano,0.5625
COL,Bosques del Valle,2019,Mujeres,20-34,periurbano,0.4662576687116564
COL,Bosques del Valle,2019,Mujeres,35-49,periurbano,0.4112903225806452
COL,Bosques del Valle,2019,Mujeres,50-64,periurbano,0.5
COL,Bosques del Valle,2019,Mujeres,65 y más,periurbano,0.5945945945945946
COL,Bosques del Valle,2019,Mujeres,Todas las edades,periurbano,0.4730392156862745
COL,Bosques del Valle,2020,Ambos sexos,15-19,periurbano,0.5263157894736842
COL,Bosques del Valle,2020,Ambos sexos,20-34,periurbano,0.5933609958506224
COL,Bosques del Valle,2020,Ambos sexos,35-49,periurbano,0.5248868778280543
COL,Bosques del Valle,2020,Ambos sexos,50-64,periurbano,0.643312101910828
COL,Bosques del Valle,2020,Ambos sexos,65 y más,periurbano,0.6767676767676768
COL,Bosques del Valle,2020,Ambos sexos,Todas las edades,periurbano,0.5867158671586716
COL,Bosques del Valle,2020,Hombres,15-19,periurbano,0.5384615384615384
COL,Bosques del Valle,2020,Hombres,20-34,periurbano,0.49295774647887325
COL,Bosques del Valle,2020,Hombres,35-49,periurbano,0.583941605839416
COL,Bosques del Valle,2020,Hombres,50-64,periurbano,0.673469387755102
COL,Bosques del Valle,2020,Hombres,65 y más,periurbano,0.66
COL,Bosques del Valle,2020,Hombres,Todas las edades,periurbano,0.5821727019498607
COL,Bosques del Valle,2020,Mujeres,15-19,periurbano,0.5116279069767442
COL,Bosques del Valle,2020,Mujeres,20-34,periurbano,0.6352941176470588
COL,Bosques del Valle,2020,Mujeres,35-49,periurbano,0.42857142857142855
COL,Bosques del Valle,2020,Mujeres,50-64,periurbano,0.6296296296296297
COL,Bosques del Valle,2020,Mujeres,65 y más,periurbano,0.6938775510204082
COL,Bosques del Valle,2020,Mujeres,Todas las edades,periurbano,0.5903083700440529
COL,Bosques del Valle,2021,Ambos sexos,15-19,periurbano,0.5875
COL,Bosques del Valle,2021,Ambos sexos,20-34,periurbano,0.5265486725663717
COL,Bosques del Valle,2021,Ambos sexos,35-49,periurbano,0.472636815920398
COL,Bosques del Valle,2021,Ambos sexos,50-64,periurbano,0.5785714285714286
COL,Bosques del Valle,2021,Ambos sexos,65 y más,periurbano,0.672566371681416
COL,Bosques del Valle,2021,Ambos sexos,Todas las edades,periurbano,0.55
COL,Bosques del Valle,2021,Hombres,15-19,periurbano,0.5476190476190477
COL,Bosques del Valle,2021,Hombres,20-34,periurbano,0.5142857142857142
COL,Bosques del Valle,2021,Hombres,35-49,periurbano,0.4740740740740741
COL,Bosques del Valle,2021,Hombres,50-64,periurbano,0.6181818181818182
COL,Bosques del Valle,2021,Hombres,65 y más,periurbano,0.7192982456140351
COL,Bosques del Valle,2021,Hombres,Todas las edades,periurbano,0.5482233502538071
COL,Bosques del Valle,2021,Mujeres,15-19,periurbano,0.631578947368421
COL,Bosques del Valle,2021,Mujeres,20-34,periurbano,0.5371900826446281
COL,Bosques del Valle,2021,Mujeres,35-49,periurbano,0.4696969696969697
COL,Bosques del Valle,2021,Mujeres,50-64,periurbano,0.5529411764705883
COL,Bosques del Valle,2021,Mujeres,65 y más,periurbano,0.625
COL,Bosques del Valle,2021,Mujeres,Todas las edades,periurbano,0.5519125683060109
COL,Bosques del Valle,2022,Ambos sexos,15-19,periurbano,0.7314814814814815
COL,Bosques del Valle,2022,Ambos sexos,20-34,periurbano,0.543046357615894
COL,Bosques del Valle,2022,Ambos sexos,35-49,periurbano,0.6428571428571429
COL,Bosques del Valle,2022,Ambos sexos,50-64,periurbano,0.6526946107784432
COL,Bosques del Valle,2022,Ambos sexos,65 y más,periurbano,0.58
COL,Bosques del Valle,2022,Ambos sexos,Todas las edades,periurbano,0.6317460317460317
COL,Bosques del Valle,2022,Hombres,15-19,periurbano,0.7719298245614035
COL,Bosques del Valle,2022,Hombres,20-34,periurbano,0.46987951807228917
COL,Bosques del Valle,2022,Hombres,35-49,periurbano,0.6716417910447762
COL,Bosques del Valle,2022,Hombres,50-64,periurbano,0.64
COL,Bosques del Valle,2022,Hombres,65 y más,periurbano,0.55
COL,Bosques del Valle,2022,Hombres,Todas las edades,periurbano,0.6192052980132451
COL,Bosques del Valle,2022,Mujeres,15-19,periurbano,0.6862745098039216
COL,Bosques del Valle,2022,Mujeres,20-34,periurbano,0.6323529411764706
COL,Bosques del Valle,2022,Mujeres,35-49,periurbano,0.6206896551724138
COL,Bosques del Valle,2022,Mujeres,50-64,periurbano,0.6630434782608695
COL,Bosques del Valle,2022,Mujeres,65 y más,periurbano,0.6
COL,Bosques del Valle,2022,Mujeres,Todas las edades,periurbano,0.6432926829268293
COL,Bosques del Valle,2023,Ambos sexos,15-19,periurbano,0.5757575757575758
COL,Bosques del Valle,2023,Ambos sexos,20-34,periurbano,0.5892857142857143
COL,Bosques del Valle,2023,Ambos sexos,35-49,periurbano,0.5957446808510638
COL,Bosques del Valle,2023,Ambos sexos,50-64,periurbano,0.5815602836879432
COL,Bosques del Valle,2023,Ambos sexos,65 y más,periurbano,0.65
COL,Bosques del Valle,2023,Ambos sexos,Todas las edades,periurbano,0.5947441217150761
COL,Bosques del Valle,2023,Hombres,15-19,periurbano,0.6
COL,Bosques del Valle,2023,Hombres,20-34,periurbano,0.5670103092783505
COL,Bosques del Valle,2023,Hombres,35-49,periurbano,0.6124031007751938
COL,Bosques del Valle,2023,Hombres,50-64,periurbano,0.5569620253164557
COL,Bosques del Valle,2023,Hombres,65 y más,periurbano,0.5238095238095238
COL,Bosques del Valle,2023,Hombres,Todas las edades,periurbano,0.5833333333333334
COL,Bosques del Valle,2023,Mujeres,15-19,periurbano,0.5172413793103449
COL,Bosques del Valle,2023,Mujeres,20-34,periurbano,0.6197183098591549
COL,Bosques del Valle,2023,Mujeres,35-49,periurbano,0.5754716981132075
COL,Bosques del Valle,2023,Mujeres,50-64,periurbano,0.6129032258064516
COL,Bosques del Valle,2023,Mujeres,65 y más,periurbano,0.6949152542372882
COL,Bosques del Valle,2023,Mujeres,Todas las edades,periurbano,0.6085626911314985
COL,Bosques del Valle,2024,Ambos sexos,15-19,periurbano,0.5818181818181818
COL,Bosques del Valle,2024,Ambos sexos,20-34,periurbano,0.5841121495327103
COL,Bosques del Valle,2024,Ambos sexos,35-49,periurbano,0.5641025641025641
COL,Bosques del Valle,2024,Ambos sexos,50-64,periurbano,0.624
COL,Bosques del Valle,2024,Ambos sexos,65 y más,periurbano,0.6703296703296703
COL,Bosques del Valle,2024,Ambos sexos,Todas las edades,periurbano,0.5943152454780362
COL,Bosques del Valle,2024,Hombres,15-19,periurbano,0.5409836065573771
COL,Bosques del Valle,2024,Hombres,20-34,periurbano,0.6013513513513513
COL,Bosques del Valle,2024,Hombres,35-49,periurbano,0.5151515151515151
COL,Bosques del Valle,2024,Hombres,50-64,periurbano,0.625
COL,Bosques del Valle,2024,Hombres,65 y más,periurbano,0.7096774193548387
COL,Bosques del Valle,2024,Hombres,Todas las edades,periurbano,0.5853658536585366
COL,Bosques del Valle,2024,Mujeres,15-19,periurbano,0.6326530612244898
COL,Bosques del Valle,2024,Mujeres,20-34,periurbano,0.5454545454545454
COL,Bosques del Valle,2024,Mujeres,35-49,periurbano,0.6274509803921569
COL,Bosques del Valle,2024,Mujeres,50-64,periurbano,0.6233766233766234
COL,Bosques del Valle,2024,Mujeres,65 y más,periurbano,0.5862068965517241
COL,Bosques del Valle,2024,Mujeres,Todas las edades,periurbano,0.6068111455108359
COL,Bosques del Valle,2025,Ambos sexos,15-19,periurbano,0.75
COL,Bosques del Valle,2025,Ambos sexos,20-34,periurbano,0.5630252100840336
COL,Bosques del Valle,2025,Ambos sexos,35-49,periurbano,0.5234375
COL,Bosques del Valle,2025,Ambos sexos,50-64,periurbano,0.6071428571428571
COL,Bosques del Valle,2025,Ambos sexos,65 y más,periurbano,0.69
COL,Bosques del Valle,2025,Ambos sexos,Todas las edades,periurbano,0.589974293059126
COL,Bosques del Valle,2025,Hombres,15-19,periurbano,0.8055555555555556
COL,Bosques del Valle,2025,Hombres,20-34,periurbano,0.4634146341463415
COL,Bosques del Valle,2025,Hombres,35-49,periurbano,0.4927536231884058
COL,Bosques del Valle,2025,Hombres,50-64,periurbano,0.5694444444444444
COL,Bosques del Valle,2025,Hombres,65 y más,periurbano,0.7
COL,Bosques del Valle,2025,Hombres,Todas las edades,periurbano,0.5543478260869565
COL,Bosques del Valle,2025,Mujeres,15-19,periurbano,0.6944444444444444
COL,Bosques del Valle,2025,Mujeres,20-34,periurbano,0.6153846153846154
COL,Bosques del Valle,2025,Mujeres,35-49,periurbano,0.559322033898305
COL,Bosques del Valle,2025,Mujeres,50-64,periurbano,0.675
